λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4601.29	Tm	II	495	261						
4603.43	Tm	II	645	340						
4604.85	Tm	I	85	46	4f12.(3F4).5d3/2.6s2	(4,3/2)9/2	21737.685	4f12.5d.6s.6p	°11/2	33638.74
4605.231	Tm	I	165	90	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°9/2	39322.014
4609.354	Tm	I	65	35	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°11/2	33638.74
4613.967	Tm	I	120	63	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)5/2	17752.634	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°3/2	39419.9
4614.47	Tm	II	270	142						
4614.696	Tm	I	25	12	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°9/2	34457.853
4615.94	Tm	II	2000	1114						
4619.06	Tm	II	80	44						
4621.716	Tm	I	70	36	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°9/2	34457.853
4626.33	Tm	II	165	89						
4626.56	Tm	II	165	89						
4626.968	Tm	I	80	44	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[11/2]°9/2	39220.035
4633.96	Tm	I	55	29	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°7/2	39187.473
4634.26	Tm	II	285	153						
4640.796	Tm	I	9	5	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f12.5d.6s.6p	°9/2	34457.853
4642.96	Tm	II	165	90						
4643.125	Tm	I	240	131	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3H4).5d5/2.6s2	5/2	30302.42
4644.579	Tm	I	180	102	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)5/2	17752.634	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°5/2	39277.087
4655.087	Tm	I	900	501	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[11/2]°11/2	39089.533
4666.7	Tm	I	90	50	4f12.(3H6).5d3/2.6s2	(6,3/2)13/2	17454.818	4f12.5d.6s.6p	°11/2	33638.74
4671.214	Tm	I	9	5	4f12.(3H6).5d5/2.6s2	(6,5/2)17/2	16456.913	4f12.(3H6).5d.6s.6p.(4D°7/2)	(6,7/2)°15/2	37858.62
4671.99	Tm	II	120	68						
4675.098	Tm	I	120	69						
4675.312	Tm	I	165	97	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.(3H6) .5d.(2D).6s.6p.(3P°?) (2D°3/2)	(6,3/2)°15/2	36653.924
4677.86	Tm	II	315	178						
4680.158	Tm	I	9	5	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f12.5d.6s.6p	°9/2	34457.853
4681.32	Tm	I	4	2	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)7/2	19753.83	4f12.5d.6s.6p	°9/2	34457.853
4681.92	Tm	I	570	326	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3H4).5d5/2.6s2	7/2	30124.02
4685.114	Tm	I	315	180	4f12.(3H6).5d3/2.6s2	(6,3/2)9/2	13119.61	4f12.5d.6s.6p	°9/2	34457.853
4686.297	Tm	I	3	2	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f12.5d.6s.6p	°11/2	33638.74
4686.909	Tm	I	25	14	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f13.(2F°7/2).6s.8s.(3S1)	(7/2,1)°9/2	41078.537
4691.111	Tm	I	555	322	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F2).5d3/2.6s2	5/2	30082.18
4701.565	Tm	I	105	59	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°11/2	33638.74
